names,scores,logfoldchanges,pvals,pvals_adj
HLTF,3.0795925,0.3570246,0.0020728397562758223,0.0068165002336709616
WDR20,3.0791955,0.29246172,0.002075605021182825,0.006822445444779502
LRWD1,3.078338,0.6802955,0.002081587532026644,0.0068387778353142204
CRYZ,3.0781674,0.42547846,0.0020827792150733583,0.00684102725145687
KIFC3,3.077887,0.41185948,0.0020847387387293984,0.00684579698264195
ACYP1,3.0761738,0.27169684,0.00209675664988601,0.00688191132982533
PPP2R5D,3.0750775,0.60145754,0.0021044780348932353,0.006905574446696115
LARP4,3.0744915,0.45246914,0.002108617326587085,0.006917474735628384
TSPAN17,3.0741177,0.4660813,0.0021112620040906905,0.006924467238987771
AUH,3.073771,0.42596218,0.0021137168529551543,0.00692915002354808
RAB3GAP1,3.0735164,0.31143478,0.0021155213880000036,0.006933381124188499
RHOT1,3.0723681,0.37876147,0.00212367638277016,0.006955040153572273
PPP1R35,3.07049,0.2638826,0.002137079996817566,0.006992148495892196
C1orf50,3.069581,0.50096905,0.002143592497811029,0.007010056610025259
LATS2,3.0670438,0.49266353,0.0021618723088373763,0.007064699216067503
HMGCR,3.0666513,0.41747022,0.002164711509312411,0.007072264502458199
MAPKAP1,3.0645905,0.29455975,0.002179682225100709,0.0071160058706227595
CNP,3.064489,0.32516217,0.002180423324505443,0.007116703414985956
ZNF335,3.0627947,0.36863428,0.0021928051235399967,0.007153655592825236
FAM3A,3.0617979,0.32767767,0.002200120336923084,0.007175785280663082
RNF2,3.0559905,0.31251463,0.002243183134085286,0.007305640846780779
RPUSD1,3.0540843,0.43475845,0.0022574872089516558,0.007350452439764646
WDR36,3.0525718,0.4619387,0.0022688949466967557,0.00738581411719646
THAP2,3.04788,0.31596318,0.0023046205583616398,0.007496683990832595
RBM10,3.0475492,0.27533424,0.002307157755028144,0.007503128365532598
MAN2A1,3.0454202,0.31914052,0.002323554232154589,0.00755281070933796
TRAP1,3.0449703,0.56087816,0.0023270333855305953,0.007562298042139769
CYSTM1,3.04481,0.3460214,0.0023282726689634126,0.007563065022462679
KCMF1,3.0447948,0.26586914,0.0023283904323212015,0.007563065022462679
HMGB1,3.0402775,0.27463853,0.0023636022453153013,0.007671899229261332
NFKBIL1,3.0390549,0.42796066,0.002373215755525062,0.007699398939480563
STX18,3.0372343,0.40495217,0.002387598505911555,0.007744198711602071
EDEM3,3.0362158,0.40790847,0.002395678496898898,0.007768538802849515
SNX9,3.0354352,0.4502113,0.0024018888242294243,0.007786805839819227
LGALS9B,3.0302637,0.5885424,0.002443403426820871,0.007915688460526774
VAPB,3.0298617,0.374218,0.002446657326811831,0.007924327246920796
ADAM15,3.0297031,0.80105066,0.002447941827689059,0.007926584852653821
GOLM1,3.0289755,0.52553463,0.0024538467781360213,0.007943799082866923
ATP6V1A,3.0285664,0.3620117,0.002457172003200934,0.007952655754183306
CBR1,3.027904,0.2543133,0.0024625622693204363,0.007968190095909027
OCEL1,3.0278215,0.36171818,0.0024632343655641813,0.007968453918618435
JKAMP,3.0277271,0.2545408,0.002464004546191461,0.00796903483743082
BMS1,3.0272171,0.35765988,0.0024681660229706566,0.007979028238183838
ZNF330,3.0269136,0.2615787,0.0024706450540769075,0.007984769752014302
TMEM101,3.026791,0.35932738,0.0024716464692393046,0.007986093345173835
DLGAP4,3.0264926,0.25727898,0.0024740893843438433,0.007992072794577802
C17orf49,3.0233324,0.2630841,0.002500075462448923,0.00807215080517428
PLCB2,3.0219288,0.30573142,0.0025116966615497073,0.008107732788107704
ARL8A,3.0194619,0.4331023,0.0025322414124451494,0.00817014188859933
NME6,3.018803,0.46575943,0.002537755300853944,0.008185974724939581
CHM,3.0176587,0.389383,0.0025473553270843685,0.00821301443927106
ANKRD39,3.015023,0.33599058,0.0025695975114926554,0.008282747067025895
SLC39A4,3.014842,0.530561,0.002571130961205706,0.008285710546823165
PISD,3.0146258,0.49198323,0.0025729640556924854,0.008289628129423398
VEZT,3.0145538,0.327787,0.0025735753527128596,0.008289628129423398
MPDU1,3.01442,0.30803588,0.0025747100001580407,0.008291303587621108
LZIC,3.0128493,0.3184688,0.002588074708637976,0.008332353148091675
GMFB,3.0122046,0.29730198,0.002593576518624726,0.008348074419323337
CTDSP2,3.0101461,0.29310203,0.002611219832912162,0.00840285933829807
GLB1,3.009596,0.4209637,0.0026159528660265863,0.008414076763121985
CRTAM,3.0088482,0.323828,0.0026224001663444443,0.008432803966750616
MBD5,3.0070164,0.2686725,0.002638255405781931,0.008481767974795234
RXRB,3.0019243,0.32152456,0.0026827899666266226,0.008618782147545957
PATL1,2.99925,0.46812215,0.002706451748090692,0.008692728740058964
MXRA7,2.999092,0.35081455,0.0027078533056559503,0.008695160555263145
SGMS1,2.9973707,0.39572805,0.002723192665297546,0.008740830541122279
ISCA2,2.9973507,0.26385635,0.0027233714959518313,0.008740830541122279
PMM2,2.9940736,0.5514517,0.0027527947472298594,0.00883106503194781
GCNT1,2.9932353,0.46399772,0.002760367788923608,0.008853254712609043
NUP160,2.9927855,0.28640175,0.0027644406282323975,0.008864210407970469
ZBED1,2.9800518,0.51786613,0.002881997904339684,0.009228001358152672
NCLN,2.9783125,0.42487204,0.0028984020754884887,0.009278324840940967
NRAS,2.9772036,0.29403993,0.002908906831107057,0.009309743802686793
HSD17B4,2.9766536,0.47399628,0.0029141303762047015,0.009324249742976059
MUS81,2.9756992,0.26495412,0.0029232139626310517,0.00934666492838407
PLEKHM1,2.975432,0.28216204,0.002925763826426125,0.009352601589663043
KHSRP,2.975029,0.32037002,0.002929607721290583,0.00936267100506249
NUS1,2.9748514,0.3343445,0.0029313056970289774,0.009365879178312098
INPP1,2.9732685,0.39348102,0.0029464665188620545,0.009412091084044909
STAMBP,2.971864,0.27045015,0.0029599771087797746,0.009450798693541875
ZNF266,2.9710858,0.2695865,0.0029674884825922824,0.009472515281669664
SLC38A5,2.9704165,0.66508657,0.002973962789937068,0.009490936595227262
DDX60L,2.969981,0.29864267,0.002978182655369636,0.009502156199787774
GLE1,2.9695158,0.45006454,0.0029826955661653824,0.009514305265784753
CEP95,2.9689128,0.31763422,0.0029885537680016698,0.009530738830452974
ETFDH,2.9685717,0.36232013,0.0029918726171204845,0.009539068341873038
RRP8,2.96735,0.29525843,0.0030037888788146195,0.009574798805066303
REV1,2.966124,0.34443063,0.0030157876790692082,0.009606237760547882
GPKOW,2.9660263,0.34681255,0.0030167456995179517,0.009607021412224621
AHCTF1,2.965228,0.36473602,0.0030245851786036867,0.009627442277636128
CKAP5,2.9634027,0.41469237,0.0030425828597201187,0.00968016282155236
ZBTB4,2.961747,0.29102165,0.003058991491777357,0.009727780390891323
TM9SF1,2.9604034,0.44837394,0.0030723649172929935,0.009765705495650026
EZH2,2.95836,0.3231401,0.003092806229275297,0.00982836421375685
NCOA2,2.9579759,0.27353746,0.0030966648179400302,0.00983830901541437
DHRSX,2.9569213,0.431528,0.003107274375276495,0.009869692360076683
MRPL15,2.9567869,0.36660895,0.003108630139312363,0.009871674857552769
RIOK2,2.954817,0.4488702,0.0031285442651885417,0.009932575945926822
C6orf226,2.9507995,0.2589861,0.003169526866066602,0.010057955316048132
ADNP,2.949166,0.253143,0.0031863272362651564,0.010106514668294724
CDC37L1,2.9481924,0.28742504,0.0031963801421884476,0.010136018157120733
USP42,2.9473374,0.47327334,0.003205233336703141,0.010156931285142199
SPTLC1,2.946201,0.43651736,0.003217030717792996,0.010191921924203077
FARS2,2.9458137,0.4175764,0.003221063671673805,0.010199908970170066
GEM,2.9454663,0.5995346,0.0032246839152210525,0.010204188571312773
HCFC1,2.9451427,0.2805126,0.003228057243178551,0.010212468084925718
DALRD3,2.939156,0.283962,0.0032910721128095793,0.010402069809824234
LRRC47,2.9377847,0.26569948,0.0033056658431798755,0.010445749232324603
SIGMAR1,2.934127,0.3575621,0.003344871086082829,0.010567161218570735
GAMT,2.9336147,0.55611765,0.0033503976309843114,0.010582143079323808
RP9,2.9323041,0.4289841,0.0033645713526131607,0.0106244234169926
ANAPC13,2.931782,0.25607035,0.003370231785731935,0.010639807553785912
RPP30,2.9308684,0.25044793,0.003380158412559828,0.010668649698402284
SMG5,2.9290614,0.459125,0.0033998726198161116,0.010725854865367968
ARNT,2.928725,0.49808583,0.0034035527235063137,0.010734954861680853
CHMP7,2.928015,0.38738474,0.0034113366716372407,0.010756991285440824
CXCR2,2.9268267,0.33987415,0.0034243958933333723,0.010795648081482988
WDR41,2.9239595,0.33577552,0.0034560963610316877,0.01088795428424015
IPO9,2.922255,0.34387225,0.0034750695064510125,0.010945171066886908
MOCS2,2.9212046,0.27611014,0.0034868088989946006,0.010977021109224019
CENPT,2.9202356,0.26699927,0.0034976676040024746,0.011008637504269976
RFFL,2.919379,0.38534978,0.0035072955583356166,0.011033793184570406
KCTD9,2.918359,0.3660627,0.0035187905705712894,0.011067375563803824
SLC25A12,2.912639,0.57775724,0.0035838867132414157,0.01126424025664254
VPS39,2.9120753,0.43962023,0.0035903604946601253,0.01127832603975317
DCUN1D1,2.9120305,0.2857079,0.003590875910974551,0.01127832603975317
PTRH2,2.91184,0.5604747,0.0035930671812294786,0.011282582144828801
UNK,2.9106774,0.43047017,0.003606462137037769,0.011322008751756775
GBA,2.9100785,0.49896288,0.0036133802796255096,0.011341088651543848
ABR,2.9097407,0.36218667,0.003617288619338787,0.011348076108053535
RBBP5,2.9088063,0.28938073,0.003628116778625229,0.011379400207808046
IFT57,2.9080904,0.32431874,0.0036364318040173573,0.011402829266001906
AP5M1,2.9065917,0.32513025,0.0036538992959452674,0.011452279489010335
HIP1R,2.9062712,0.555914,0.0036576415448516665,0.011461346345723069
FASTKD2,2.9061425,0.48890525,0.003659148783478382,0.01146340713616759
FXN,2.9057724,0.35055158,0.003663477039143984,0.011472402924201168
PLOD1,2.9057517,0.42414942,0.003663720758940401,0.011472402924201168
TCHP,2.90559,0.43243736,0.0036656147765637744,0.011475670575446639
TMA16,2.9050262,0.41088027,0.003672222669746706,0.011493690671049016
SLC6A6,2.904425,0.3396343,0.0036792836529259167,0.011510450806614746
PER2,2.9034762,0.6036304,0.0036904502604684837,0.011542708707580262
BACH2,2.900236,0.6158201,0.003728819042018265,0.011652388095958848
CMAS,2.900223,0.2815319,0.003728971451741667,0.011652388095958848
CYP2R1,2.8981414,0.4153349,0.0037538133896926973,0.01172458427479712
TRAPPC8,2.897661,0.37412426,0.0037595674638137323,0.011737961503136697
TBC1D17,2.8976386,0.36461374,0.0037598361829509234,0.011737961503136697
LRRC58,2.896781,0.34656373,0.003770127803328767,0.011767368598268576
UCHL3,2.8941333,0.3876142,0.003802067729994893,0.011856633851782828
BAG3,2.8941188,0.33109102,0.003802242249808367,0.011856633851782828
C11orf24,2.892877,0.50946563,0.0038173074060232374,0.011892618062681031
SEC24A,2.8904927,0.5253717,0.0038463854220687154,0.011977677936758175
LRCH1,2.890054,0.43829757,0.0038517581170065857,0.011991641041248237
BLVRA,2.8897448,0.30311108,0.0038555466251719733,0.012000666808176571
NAA35,2.8887103,0.5040158,0.0038682519732622187,0.012037436318087433
GMNN,2.888479,0.5241766,0.0038710991593510096,0.012043518781905273
COPS7B,2.8882709,0.33387002,0.0038736622682781314,0.012048714842295256
NOA1,2.8881931,0.36633125,0.0038746188998674096,0.012048912840726194
OSBPL3,2.8872163,0.39156505,0.00388666909877539,0.012083600495340168
AXIN1,2.8870738,0.31911245,0.003888430085481957,0.012084644738328607
FUCA2,2.8870442,0.30043697,0.003888796224251301,0.012084644738328607
HELLS,2.8863885,0.73634636,0.0038969087781518916,0.012104279498987909
ABCB8,2.884965,0.4743032,0.0039145735826386675,0.012156350138214854
TRAF3,2.884768,0.49688703,0.003917023363506471,0.012159752680692363
MAN1B1,2.8847318,0.33160564,0.003917471644776529,0.012159752680692363
ENTPD4,2.8830273,0.36618006,0.003938733655198199,0.012220127203860497
POGLUT1,2.8825364,0.35857102,0.003944874998212715,0.012236367436984865
RNPC3,2.881453,0.31976223,0.003958460823844097,0.012275686484975498
STX6,2.8810985,0.43903008,0.003962918326750169,0.01228668588760111
HRAS,2.8792465,0.56080407,0.003986266038069051,0.012353396337084451
SYPL1,2.8787694,0.26126367,0.003992302339413968,0.01236926187502013
PIBF1,2.8777597,0.3470141,0.004005101139171498,0.012406067417548442
LGALS9C,2.8711655,0.6397136,0.004089614511139157,0.012659134801284848
RABGEF1,2.8678195,0.608001,0.004133113219633218,0.01278791485267393
SMPD1,2.8676288,0.27370554,0.0041356031226375935,0.012789753136316537
MED25,2.8674111,0.46615008,0.0041384503926124765,0.012795625835820381
WDR13,2.8652022,0.26300633,0.004167432026657289,0.012876364080738743
AEBP2,2.8646407,0.38122287,0.0041748248858441955,0.01289331933730733
ZNF592,2.8639514,0.7441625,0.004183921411247876,0.012915630836348689
ATP6V1C1,2.8622124,0.3166837,0.004206948690472584,0.012980644564497271
NSUN6,2.8601522,0.29010734,0.004234376046025113,0.013062285319848389
PJA1,2.859467,0.6768304,0.004243536621822249,0.013084561160477058
WDFY1,2.858828,0.29825306,0.004252092688971222,0.013107947601619534
THOC1,2.856185,0.3143289,0.004287652110271004,0.013211530012305699
TMEM175,2.8543146,0.3248146,0.004312978947871025,0.013286535375256562
RNGTT,2.8539584,0.3094107,0.004317818976984104,0.013295374590699799
PARVB,2.8537543,0.6237106,0.004320594695824099,0.013300886203685735
ISYNA1,2.8520007,0.45621246,0.004344499915746159,0.013368377961952777
MEMO1,2.85143,0.45907193,0.004352308591994052,0.013389352446825294
NADK,2.8504322,0.3835891,0.004365985161071994,0.01342836511929437
SENP2,2.8482232,0.36537078,0.004396407732154274,0.013516521564066793
RITA1,2.8482056,0.53309923,0.004396651089060191,0.013516521564066793
TRMT6,2.8465354,0.41762903,0.004419781288379937,0.01358144134003883
ALKBH6,2.8461158,0.3220189,0.004425608863266591,0.013596252366132997
TTC13,2.8458052,0.28109646,0.0044299284239705675,0.013606424817808984
KIR2DL1,2.8449109,0.25826913,0.004442385201854162,0.013641580229544427
TTF2,2.8446932,0.6097015,0.004445423346347887,0.013647803688799101
SEC16A,2.8443913,0.32567453,0.00444963741745177,0.013657633683729922
PHTF2,2.844164,0.43860915,0.004452814333446344,0.013664276506980103
P4HA1,2.8436306,0.36472982,0.004460272488439858,0.01368405108833993
PLEC,2.8420358,0.3834636,0.004482647372238153,0.013749570582770947
RAB27B,2.841536,0.35204387,0.004489677261708332,0.013768003475506937
FAM168B,2.8406618,0.32863495,0.004502003607502039,0.013802666365831632
DGCR2,2.8405745,0.5385932,0.004503235665929975,0.013803307324032973
NTAN1,2.8373325,0.2803427,0.004549219677470775,0.013925277020896817
TRIM14,2.8370996,0.30774915,0.004552540856129078,0.013932282551995839
ZNF195,2.8347945,0.37506682,0.0045855173853389065,0.0140268388302829
TMEM41A,2.8318377,0.324192,0.004628134292507482,0.014153992749048834
MOV10,2.8304117,0.50168014,0.004648814798799051,0.01421079702768364
SETDB1,2.8301027,0.56294304,0.0046533079475141945,0.01422131011003602
FBXL12,2.8299537,0.4433671,0.004655474443447867,0.014224709389819307
ZNF10,2.8285308,0.41894493,0.004676218722413057,0.014284858324998725
SIK2,2.8272147,0.5098873,0.004695484878111637,0.014340465699493054
TRAPPC9,2.8269713,0.5856488,0.004699055338705704,0.014346131768851245
MOGS,2.8241649,0.28767425,0.00474039923277854,0.014461272179037041
NCAPD2,2.818606,0.58127314,0.004823270177336619,0.014704108563669905
ALYREF,2.8183906,0.39633003,0.0048265071528857135,0.014710653041311708
GABPA,2.8168445,0.46167445,0.0048498013423268075,0.01477831289792584
EXOSC6,2.8152006,0.29105824,0.0048746787676768235,0.014850765548038694
PNPT1,2.814789,0.37124637,0.004880925254882599,0.014866438930955059
CANT1,2.813127,0.47169575,0.004906228007797249,0.014936763201536165
EIF2D,2.8114295,0.4956223,0.004932189433510948,0.01500719079049407
MRS2,2.811364,0.37849155,0.004933196093170183,0.01500719079049407
ZNF263,2.810544,0.3914212,0.004945782721759218,0.015040217774328853
P4HTM,2.8095167,0.2811193,0.004961593871472449,0.015084899979219864
COPS7A,2.806202,0.355902,0.005012925707034272,0.015232146350489783
GRAP2,2.8061707,0.26375598,0.005013411542468326,0.015232146350489783
ELF4,2.804964,0.46632886,0.005032217359466302,0.015285841699972718
UCK2,2.8034213,0.59846914,0.0050563572564649995,0.015355712010236831
RRP9,2.800751,0.59900135,0.005098382922774309,0.015477295142069072
GMPPB,2.800732,0.42031825,0.005098686497183504,0.015477295142069072
DUSP14,2.798562,0.56174785,0.005133070373010063,0.015574661241966445
SLC25A24,2.7980664,0.43062922,0.005140953447797752,0.015591567739072842
STYXL1,2.797482,0.36566272,0.005150264186141895,0.0156162954300253
PI4KA,2.7967687,0.3876016,0.005161649038213635,0.0156472995894443
HDAC10,2.7966573,0.29123545,0.0051634271755157946,0.01564917405193949
NUP93,2.7946413,0.3857829,0.005195734308292251,0.01573295399950344
TFPT,2.7937534,0.40382186,0.005210021152298192,0.015769137597119676
MSMO1,2.7916915,0.28805578,0.005243330923274115,0.01586283949500844
DUS1L,2.7913377,0.33096775,0.005249067869198222,0.015876635902060437
A1BG,2.7912135,0.28761595,0.0052510810366763125,0.01587916549257586
PRIM2,2.7901247,0.44585687,0.005268774889233503,0.015929101407221074
RBM15,2.7893913,0.50349855,0.005280722553323889,0.015961646373655745
PAK1IP1,2.7887123,0.4680324,0.005291805081956711,0.015987981632521697
RNF111,2.7884898,0.4446551,0.005295442839244292,0.015995390693960877
PSEN1,2.7872174,0.27722335,0.005316279017863638,0.016054734285594015
PHF19,2.7871437,0.352498,0.005317487656543908,0.016054790993454228
SOS2,2.7851934,0.3006801,0.005349580723142428,0.016137244063796286
FHOD1,2.7844088,0.41553316,0.005362540990238297,0.016172723643559532
TM9SF4,2.7836514,0.38401604,0.00537507850308638,0.016206912679808835
MRPL35,2.7831373,0.5282237,0.005383602117739346,0.016228986455464032
PSTPIP2,2.7827241,0.39355484,0.005390461718016021,0.016246035282821123
EAF1,2.7802837,0.31597978,0.005431142449996464,0.016357679704866582
PIGF,2.7782164,0.35713884,0.005465820237290172,0.016454777434573024
GTF2H3,2.7781115,0.49638733,0.005467584960501499,0.016456418441232818
SNIP1,2.7774477,0.33116344,0.005478764490588267,0.016486389222013266
LMNB2,2.7760441,0.6151778,0.005502472651431635,0.016554038681330444
MRPL12,2.7758296,0.3042088,0.005506105322254329,0.016561274880333852
TRAF2,2.7754197,0.38253042,0.0055130513682900934,0.016576410141185067
MAPK7,2.7749512,0.68090045,0.005520997447899597,0.01659496960670734
GSR,2.7741635,0.39821756,0.005534386478923881,0.016631509300694864
ZNF718,2.773591,0.65169317,0.005544133671248551,0.016656415694197783
MUL1,2.7711024,0.5323692,0.0055866835599289845,0.01677372525013836
DMXL1,2.7705421,0.38079333,0.005596307429279027,0.016798882345553264
UBIAD1,2.770461,0.48757505,0.005597697250270341,0.016799316947930985
FAM199X,2.7687702,0.3057552,0.005626831078056909,0.016882995716304618
MCM4,2.767007,0.9304267,0.005657352000407687,0.016970798252890378
DDX55,2.7666934,0.4608045,0.005662800966691332,0.01697848994594164
FAM122A,2.766642,0.36000866,0.005663691043258232,0.01697848994594164
MID1IP1,2.7665508,0.5193591,0.005665276804743709,0.01697947132972165
PDE12,2.7655995,0.36305964,0.005681825957818823,0.01702528928466564
ANKRD27,2.7650118,0.51658523,0.005692072551499078,0.017048420629828424
CGRRF1,2.7647934,0.34154817,0.0056958878645459055,0.017056061907749203
HARS2,2.764188,0.5547629,0.005706465387568518,0.017083944414125144
PMM1,2.7621486,0.38647965,0.005742232078056123,0.01718339707900006
MICB,2.7616203,0.45259583,0.005751533162703004,0.017207413961053578
NPRL3,2.7614665,0.27513704,0.005754241482553037,0.017211700360028403
HOOK2,2.7608068,0.41219804,0.005765877751710212,0.01724268362230184
PAK1,2.7606523,0.4515097,0.005768606302156737,0.017247020792156183
EBAG9,2.7596426,0.33221957,0.005786462447397959,0.01729600699198365
PEX14,2.7563136,0.5744443,0.00584569463634512,0.01746202296395942
TRAF6,2.7559628,0.5394581,0.005851965815061631,0.01747688683989079
DOCK5,2.7542822,0.38850245,0.005882103042933688,0.017559118663341648
ATXN2,2.7532196,0.27667007,0.0059012280791386216,0.01761231375178443
STRN,2.7517786,0.34944892,0.0059272596718925,0.017686093488024215
SMC6,2.7514575,0.25169685,0.005933073008949849,0.017699525560415725
PIP4K2C,2.7505527,0.48950598,0.005949482382853419,0.017744554772732356
OAS1,2.7479722,0.32380202,0.005996510319447655,0.017880864914985018
ZFYVE28,2.7477472,0.2571305,0.0060006263217617165,0.017889184922565367
DHX16,2.7458913,0.34647238,0.006034676905052607,0.01798494515696309
AIFM1,2.7458513,0.4821543,0.006035413301024892,0.01798494515696309
DOK1,2.744872,0.35454902,0.006053450772075423,0.018034712136810262
CD6,2.7446012,0.28225827,0.006058444337995382,0.01804560473566704
HDDC3,2.7442403,0.29153204,0.006065113129332609,0.018061481230210747
COG3,2.7435956,0.2625741,0.006077032840901976,0.018092984139958156
PELI1,2.7418952,0.41680697,0.006108584462799087,0.018170884073313066
HTT,2.7417054,0.28784573,0.006112114187669572,0.01817737640163666
PHRF1,2.7398438,0.4646118,0.0061468387621953155,0.018272592072769638
TMEM184C,2.7391696,0.5362658,0.00615945803967962,0.01830607209898615
C18orf25,2.7382736,0.35322306,0.006176264892934717,0.0183519802247012
PLCG1,2.7380464,0.71439177,0.006180537004210218,0.01835824308737147
CMSS1,2.7366548,0.407176,0.006206739138247316,0.018422246192778494
NOL9,2.7356403,0.49069655,0.006225903450034529,0.01847506383358608
ICMT,2.735272,0.4515351,0.006232874461387842,0.018491683181069956
FAM76B,2.7328012,0.34516513,0.006279822839030528,0.018615864859061398
HEBP1,2.7327788,0.46776488,0.006280250265948824,0.018615864859061398
NFX1,2.7325585,0.38054165,0.006284449600721517,0.01862013141469816
GSKIP,2.7324722,0.36637002,0.006286099485120042,0.01862093092266185
APOO,2.7313209,0.63341695,0.006308104577257134,0.01867791421130799
UBE3B,2.7281084,0.47086906,0.0063698655099642,0.01884837616797082
C11orf49,2.727099,0.5624559,0.006389389495848333,0.018902002294997056
MRPL45,2.726319,0.39837575,0.006404506719180211,0.018942571056970316
SCAF8,2.7261724,0.2776522,0.0064073506075607274,0.018946829223716172
METTL2A,2.7260747,0.62213993,0.006409247164344123,0.018948284835340765
NR2C2AP,2.7255545,0.42231023,0.006419360287353637,0.01896987042428003
TBC1D7,2.7252975,0.42096165,0.006424359908318379,0.018980487900796997
TTF1,2.7245896,0.25191993,0.006438146448771595,0.019008733048856703
PPP1R8,2.722752,0.28929827,0.006474062766219062,0.0191072946479107
UCK1,2.7227368,0.58542883,0.006474360863429018,0.0191072946479107
PES1,2.7220154,0.4550486,0.0064885111307051236,0.019144867851870598
IFT27,2.721756,0.298666,0.00649360636983653,0.019155712887670377
SMIM20,2.7193196,0.3015599,0.0065416366556692775,0.019280538094134023
AQR,2.7191026,0.2709259,0.006545929537756353,0.019288977342857932
TRIM5,2.7186415,0.4854831,0.006555062309013902,0.019311671557974797
XPO4,2.7168207,0.3586686,0.00659122975580435,0.019413984521953306
GPR137B,2.7153683,0.55206305,0.006620209568371087,0.019490833014626025
PEAK1,2.7132273,0.41202167,0.0066631373674880924,0.01960866139575067
SRFBP1,2.7103577,0.31817433,0.00672106656435175,0.019770514748811457
HMOX1,2.709317,0.5742896,0.00674219045454467,0.01982400867360454
SNX18,2.7086275,0.30799264,0.006756213798809281,0.01986091346129273
NAP1L5,2.70732,0.5552246,0.006782882950123463,0.019934968339363077
MLH1,2.7057266,0.34394163,0.006815510276082998,0.020026498291634994
MBOAT7,2.70436,0.41100273,0.0068436099343581885,0.0201003110240085
AP4B1,2.7013936,0.31885827,0.006904957987527607,0.0202716706104678
TPMT,2.7003143,0.28018284,0.006927400694920007,0.020333134125855048
BTN2A2,2.6996937,0.4159927,0.00694033323164851,0.020366662960990288
PTPN9,2.6972013,0.4370751,0.006992499096249946,0.020515283823809637
COQ10A,2.6967504,0.37708613,0.007001971040911054,0.020538607664133228
DYRK4,2.696475,0.45121148,0.007007764186594882,0.02055113283410666
CRLS1,2.695965,0.36437505,0.007018502976786335,0.020578153121637986
USP37,2.6954927,0.4392623,0.007028462603484795,0.020602877668655296
CENPV,2.6947231,0.6477992,0.007044712152954586,0.0206460254300209
BAG4,2.6934903,0.51013327,0.00707082236835662,0.020713548896273533
CLCN3,2.6914685,0.29615745,0.007113821024930326,0.02083046594821721
ENG,2.6901298,0.5331405,0.007142422840511389,0.020905143467900254
DTNB,2.688004,0.65813273,0.007188052349855875,0.021029572930747035
PEX19,2.687193,0.41745654,0.007205530871676449,0.02107157088242963
C7orf26,2.6861265,0.29225767,0.007228571541115351,0.021129771253152255
TK1,2.6860545,1.157407,0.0072301307252504235,0.021129771253152255
CISH,2.6857479,0.36135396,0.007236769295708157,0.02114459248743832
NDRG3,2.6854722,0.2974406,0.0072427365384992665,0.021157446225150596
ETV6,2.684928,0.45179185,0.007254545244175673,0.021187354757502674
CHPF,2.6847181,0.49918535,0.007259099677976759,0.02119606837371573
TBC1D23,2.6839895,0.35555932,0.007274938452550529,0.021237720584219882
AHR,2.6836164,0.34347427,0.007283061297823028,0.02125683454283498
CHUK,2.6827285,0.5486619,0.007302425014023901,0.021304134208480974
MAP2K4,2.6822913,0.37351742,0.007311975417130501,0.021327385279581033
CIDEB,2.6817653,0.32882702,0.007323482240625233,0.02135633150481009
DEF8,2.6807876,0.41021904,0.007344910229638375,0.02140956442612024
FUOM,2.6801777,0.3875211,0.007358311468210224,0.0214439949547647
ZNF708,2.6772928,0.31851968,0.007421974701526367,0.02162485524674914
ATF7,2.677066,0.31039506,0.007426996037047998,0.02163481380135765
DDX19A,2.6768627,0.37019247,0.007431505413194477,0.021643277043003038
SH3GL1,2.67673,0.37940684,0.007434453812519279,0.02164360713240516
HSCB,2.676713,0.25306866,0.0074348268775437576,0.02164360713240516
SGSM3,2.675986,0.34057856,0.007450973565616982,0.021685933201223022
CAPN7,2.6757684,0.2513081,0.00745581657689882,0.021694453960628274
CD72,2.67571,0.31571564,0.00745711683609234,0.021694453960628274
TRRAP,2.6755345,0.50267947,0.00746101883397113,0.021698833857387464
CHD1L,2.6754978,0.47549525,0.007461838664365066,0.021698833857387464
APEX2,2.6737564,0.49418274,0.007500694723690658,0.021807126461270858
MFSD6,2.6731014,0.43925932,0.007515355061779821,0.021845042190563362
EIF2B4,2.6704288,0.29510638,0.007575445988013543,0.022010226683089305
TTC7A,2.6686497,0.5595308,0.007615685047588864,0.022122376393351247
SMAD5,2.6679177,0.272423,0.0076322925698970616,0.02216584667361624
C4orf33,2.6674101,0.40303823,0.007643831510276212,0.0221877818576586
RUFY1,2.6673687,0.40315098,0.0076447786153008845,0.0221877818576586
DDHD2,2.66721,0.34587532,0.007648385862684023,0.02219347751509581
METTL14,2.6668153,0.4034652,0.007657374173835405,0.022214781708785446
RBM15B,2.666282,0.50752693,0.007669531632292567,0.022242342041398234
SNAP47,2.666254,0.3006237,0.007670171015980582,0.022242342041398234
ZNF107,2.6633155,0.40198436,0.007737480699105346,0.022432708868291455
PNPLA6,2.663214,0.42237544,0.007739819390489962,0.022434668750994858
RPRD1A,2.6616423,0.3854495,0.007776048475630232,0.022530002594305074
ZNF322,2.66094,0.33669093,0.0077922834191991325,0.022567349254186284
PRADC1,2.660704,0.4445721,0.007797751254077668,0.02257833855606652
NELFA,2.66027,0.33699542,0.007807806202816042,0.022597753988545015
TCTEX1D2,2.6590488,0.5126399,0.007836159692474828,0.022668937483182626
PYROXD1,2.658956,0.34250805,0.007838320187284338,0.022668937483182626
MINK1,2.6589215,0.53501374,0.007839121195918635,0.022668937483182626
E4F1,2.6577437,0.38539016,0.0078665673432989,0.022743431147017795
