names,scores,logfoldchanges,pvals,pvals_adj
TPD52L2,3.13905,0.40805236,0.0016949645880684732,0.011435078593403956
CDS2,3.134215,0.3120026,0.00172314542098227,0.011607788899307922
IMPDH1,3.13218,0.4165181,0.0017351353061384168,0.011682724893076675
TMEM115,3.1320295,0.5745608,0.0017360239085792233,0.011682878103969807
YY1AP1,3.1299355,0.34455615,0.0017484469606058176,0.011748901812477239
VCPKMT,3.1286342,0.4295087,0.0017562076857676253,0.011795176856178482
KRT81,3.1254098,0.68512297,0.0017755747780920648,0.011907470417890769
CAPRIN1,3.1229827,0.25944588,0.0017902825120153611,0.01199418169544353
HADHB,3.1217241,0.32375148,0.0017979527526990825,0.012027653193935905
BET1L,3.1208062,0.5749422,0.001803567297530227,0.01205169534252218
GBP4,3.1201591,0.25081933,0.0018075332870887396,0.012061843047818183
NIP7,3.1194785,0.305164,0.001811715716672158,0.012083776651041735
KPNA3,3.1180518,0.2780113,0.001820507756906095,0.0121364185592559
TBC1D20,3.1177454,0.3329457,0.0018224020659723234,0.012143047445019536
GSK3B,3.1164427,0.28542486,0.0018304731042531014,0.012190806315738942
TMEM126A,3.1159887,0.28773922,0.0018332928921985057,0.012203562404753052
ADA,3.1130016,0.25947854,0.0018519501866600483,0.012315605652343041
LIPA,3.1112995,0.25095534,0.0018626591168325567,0.01237462307406287
NPTN,3.106099,0.4522824,0.0018957327371230527,0.012575772773845304
ARHGEF6,3.0947354,0.37022758,0.0019698847983063497,0.013010110417791276
ADI1,3.09423,0.25946113,0.001973244259420011,0.013025922109762332
BAK1,3.094012,0.38217828,0.0019746954463625,0.01302912746101184
ZMYND11,3.0911398,0.3224242,0.00199389762623794,0.013136553061927991
ARRDC2,3.090671,0.3302663,0.001997046878572601,0.013149227742654871
RAE1,3.0893464,0.3829873,0.0020059746656963255,0.013190358754503178
FAM13B,3.0890546,0.2904511,0.0020079458791282365,0.013196889306905647
GANAB,3.0879197,0.26540503,0.0020156286198756753,0.013240933285288454
TBXAS1,3.0876162,0.3023495,0.002017688571304319,0.013248015519517849
CCDC47,3.086993,0.28982872,0.0020219245292250783,0.013262654956912869
POLG,3.0840514,0.34715828,0.002042022963706661,0.013371674774754668
DCAF13,3.080298,0.27821377,0.002067935783929892,0.013505642561745418
CBFB,3.0762851,0.25642377,0.0020959725699596613,0.013668901830094591
PRKCQ,3.0746317,0.32302964,0.002107626092171545,0.013732101582677337
DAXX,3.0743165,0.26301962,0.002109855514474032,0.013739517594979784
ZDHHC12,3.0724757,0.35126588,0.002122910626825658,0.01381120206738602
KDM2B,3.0700722,0.30842814,0.0021400701014311105,0.013916128134269868
RGS3,3.0691276,0.2851761,0.0021468486959681844,0.013946764301732648
HERC2,3.0654552,0.31583217,0.002173389123027532,0.01409204201682388
NSMCE1,3.0626612,0.26392663,0.002193783106667146,0.014192416117895667
SCAMP3,3.062614,0.2724302,0.0021941288091551444,0.014192416117895667
ORAI2,3.0609148,0.37459916,0.002206618263564612,0.014259530761627065
UBE2Q2,3.0592923,0.2688843,0.0022186052288464477,0.01433012941734089
PCNA,3.0580044,0.34732527,0.00222816322286297,0.014384979122531127
DPF2,3.0566251,0.2893338,0.0022384410759087453,0.014444421538611526
AAGAB,3.0551367,0.46419767,0.002249580209057908,0.014509362218364413
ATF3,3.0546665,0.26219863,0.002253108950277459,0.01452517872245282
GRHPR,3.0521495,0.28877586,0.002272089071296942,0.014626573396474066
MAGT1,3.0513346,0.2929585,0.002278265593462214,0.014649111469061742
MKLN1,3.0513184,0.29131314,0.002278388609632773,0.014649111469061742
SHC1,3.047805,0.5563537,0.0023051935905160042,0.01479028869083806
ZDHHC7,3.0461605,0.4935599,0.002317840548881258,0.014850248113036474
STIM1,3.0455608,0.25890175,0.002322468626858252,0.014872837770383672
CHMP1A,3.0447752,0.27504492,0.0023285422746506805,0.014897591707852837
DENND1B,3.0436597,0.32312378,0.0023371934522385743,0.014933748339244391
SUPT7L,3.0433784,0.4337929,0.0023393808911617775,0.01493860216017315
PRPSAP1,3.0432014,0.37276325,0.002340756157107932,0.014940313542032794
SEL1L,3.0406756,0.28067565,0.0023604805149245213,0.015059084438712326
NDE1,3.0385506,0.33879864,0.0023771924984930227,0.015144220199323113
TCTA,3.037373,0.3817408,0.002386499038409558,0.015189165813801964
DRG1,3.0370002,0.35115424,0.0023894528607954217,0.015200795592038014
MEI1,3.035898,0.36615273,0.0023982054868747792,0.015234927793974293
KLRK1,3.0332658,0.33437806,0.0024192229618236216,0.015339556120247238
PPIL3,3.030709,0.3570209,0.0024398015792162554,0.015455513008622036
TNPO1,3.0289629,0.27529302,0.002453948654096264,0.01553054840043194
LIMS1,3.0260081,0.30064097,0.0024780563219123776,0.015661083818062627
PLSCR1,3.0254939,0.28023687,0.0024822746942123842,0.015670922778180097
TP53RK,3.0253937,0.41036737,0.002483097376398803,0.015670922778180097
IPO7,3.0236917,0.3634498,0.0024971090322372072,0.015742865064106274
POLDIP3,3.023584,0.38718903,0.0024979970430780056,0.015742865064106274
GPN1,3.018936,0.3506634,0.0025366409830097705,0.015956595237179873
DPYD,3.0171883,0.2910197,0.0025513131887211103,0.0160264752585726
UBE4A,3.016708,0.3060001,0.0025553597666194707,0.016044425002790377
TMEM189,3.01365,0.46849766,0.002581254238707268,0.01619736739749236
DESI2,3.0135484,0.29389948,0.0025821194154010277,0.01619736739749236
RIPK2,3.0109737,0.26919848,0.002604113225990824,0.016320157806917875
KIFC3,3.0102797,0.52691925,0.002610072110988185,0.01634990853925886
ATF1,3.0094883,0.3252408,0.0026168812060765895,0.016377355340255764
ORMDL3,3.009061,0.32499245,0.002620565120286724,0.016392807217444957
PTGDS,3.0088046,0.30699137,0.0026227777438673633,0.016399045457832405
RLIM,3.0066383,0.43699548,0.0026415388711470552,0.0165087003188454
USP33,3.0060546,0.25690043,0.0026466138206053436,0.01652510887618135
FHL3,3.004183,0.3210292,0.002662949723559376,0.016611733989822776
COQ4,3.0018046,0.37940934,0.0026838434387946894,0.016726604858963854
AGPAT4,3.0014746,0.33490616,0.0026867549952178573,0.016737019921733404
ECD,3.0005653,0.40862447,0.0026947897048182974,0.016763853152196074
PPM1D,2.9952822,0.46025553,0.0027419103617496946,0.01702558514085993
AP3D1,2.9946942,0.28209084,0.0027472010386437027,0.0170505904390154
PPID,2.9916701,0.27145073,0.0027745578393669175,0.017196650862001752
CERS2,2.9913888,0.29006958,0.0027771168248506032,0.017204608502162162
UBAP1,2.9903219,0.32004645,0.0027868364384835884,0.01724898351580691
HMGCR,2.9856784,0.55003756,0.0028295011376464722,0.01750502469062992
RAB22A,2.9808388,0.26298723,0.002874600639382335,0.017767744584143767
EFTUD2,2.9804926,0.47449315,0.002877852942989997,0.017779702270954226
TGS1,2.9802065,0.26956677,0.0028805403541132656,0.01778816063983995
THAP7,2.9776983,0.47475183,0.0029042159353084816,0.01792615993372248
R3HDM4,2.977476,0.33430675,0.0029063249672632253,0.01793097520954856
MRPS9,2.9757473,0.37418658,0.0029227560427210883,0.018015873588138713
SLC12A7,2.9750812,0.68173903,0.0029291101360535855,0.018046795920443393
ST3GAL4,2.9747555,0.3420502,0.002932221480674735,0.01805771996291383
ACSL3,2.9724536,0.34026942,0.002954298204161405,0.01817708420827626
PEPD,2.971111,0.28153124,0.002967243857052467,0.018231794791989497
RILPL2,2.970507,0.27081814,0.002973086983304774,0.018259382187406154
RAMP1,2.9699779,0.3778246,0.0029782119003811483,0.01828253556498764
RBM12,2.9687843,0.34450814,0.0029898047053829114,0.01833701585896892
CDC25B,2.9623427,0.27813375,0.0030530764543407977,0.01869957358076277
ANXA4,2.9608707,0.25607577,0.0030677077113237267,0.01876363560693157
IFT57,2.9594102,0.507782,0.003082284951135555,0.018835720491699296
PCED1B,2.9581325,0.37257895,0.003095089971068756,0.0189054092257269
BZW2,2.9558337,0.4780106,0.0031182523677480384,0.019029660424253404
DCTN4,2.9535832,0.3635892,0.0031410777377995523,0.019160290197165173
MFAP1,2.9517825,0.33479872,0.0031594536144964134,0.019263672670763718
POLR2H,2.9492905,0.3104545,0.003185043731810459,0.01940216481865396
CIDEB,2.9484107,0.5137111,0.003194123231265331,0.019439920956005014
RNF6,2.9473557,0.29448968,0.0032050436537574066,0.019488803073523516
POM121,2.9425411,0.26517922,0.0032553049898794754,0.01973217889867195
MRPS17,2.940599,0.7812494,0.003275784331624593,0.01982069864870432
WDR55,2.9389586,0.41464698,0.003293169673060662,0.01990803691693885
HDLBP,2.9380317,0.36869588,0.0033030319423669255,0.019949780661753323
AKR1A1,2.9358006,0.2595785,0.003326880780849022,0.020070403640801614
NOC2L,2.9354808,0.26715952,0.0033303118296429107,0.020078595852266217
TMEM106C,2.9352863,0.4433214,0.003332400495287799,0.020082215222384223
GMDS,2.9346955,0.45402122,0.0033387529274681088,0.020111514843896068
TSFM,2.9338732,0.5167557,0.003347610821839319,0.02015396955911125
DAP,2.9336786,0.3829475,0.003349709365360508,0.02015396955911125
C15orf61,2.9336255,0.3795278,0.0033502819032895977,0.02015396955911125
HPGD,2.9332924,0.49345806,0.00335387820539519,0.020157629677237103
MAD1L1,2.931966,0.27645433,0.003368234663469501,0.02023490218797595
PDXDC1,2.929962,0.30899695,0.00339003505571337,0.02035680596650668
POGZ,2.9273565,0.2891201,0.003418567612240922,0.020519009249095534
TSPAN3,2.927097,0.3805335,0.0034214198885916176,0.020520986270346327
SIKE1,2.926082,0.28283826,0.003432606755251021,0.02056667981731884
ABHD16A,2.9249883,0.5725395,0.0034446913775251034,0.020629924881023623
VRK2,2.9246626,0.49770817,0.003448298183083762,0.020640866916956997
FBXO33,2.9244268,0.30608305,0.0034509115898597805,0.020640866916956997
MFSD5,2.9244092,0.5944296,0.00345110766802453,0.020640866916956997
SNAPIN,2.9236813,0.33298597,0.003459188359097622,0.020670871802171926
PRSS57,2.9232407,0.59711057,0.0034640876658805597,0.020690984894079854
KIF22,2.9209535,0.38192537,0.0034896197980824523,0.020806646016582647
ZDHHC6,2.9198556,0.3499595,0.0035019366109729504,0.020865262603086097
NSFL1C,2.919717,0.32225052,0.0035034934860148055,0.020865262603086097
CDC37L1,2.919664,0.3655871,0.003504089902808352,0.020865262603086097
MRPL27,2.9175198,0.2828339,0.0035282725462655222,0.02099073256911847
MBNL2,2.9169583,0.3248514,0.003534629946003357,0.021019286849459362
SART1,2.914465,0.3631123,0.003562988912011839,0.021169268775770914
HAUS2,2.914042,0.43226764,0.0035678196905148513,0.021170004874281834
LCMT1,2.9132578,0.3643235,0.003576790065830648,0.021198670718620968
BOLA3,2.9114482,0.30324128,0.003597574505653914,0.021303241601456552
SUPT6H,2.9106777,0.26735073,0.0036064598197367045,0.021333212530609578
TRPV2,2.9016411,0.2660208,0.0037121363122188966,0.021873248942600385
CXorf38,2.9016292,0.34053802,0.003712276000782249,0.021873248942600385
CBR1,2.8983946,0.4380051,0.00375078407250104,0.022090497376803374
GMIP,2.8978374,0.3361058,0.0037574520584781677,0.022120113710753016
HBS1L,2.8960927,0.3262601,0.003778407811151901,0.022224087443710808
LRPPRC,2.8917263,0.3677062,0.0038313165904375742,0.022476502067293125
SCRN2,2.8897264,0.41215497,0.003855771851165915,0.022600316936482054
YTHDF3,2.8853114,0.34979618,0.00391026736835035,0.02287998161368225
KDM6A,2.8836079,0.35238808,0.003931480709221039,0.02299413489792782
MCRS1,2.8828268,0.30559877,0.003941241448291127,0.023036859470066846
CHID1,2.8825645,0.44163898,0.003944524516698233,0.02304046290208193
LIME1,2.8788345,0.52760375,0.003991476290970903,0.023294545672175777
FAF1,2.878568,0.45041126,0.003994853327428089,0.023298022057121226
AP5Z1,2.8777986,0.44409126,0.004004607159749267,0.02333659035070276
KLHL28,2.8777206,0.30160147,0.0040055986994906685,0.02333659035070276
BTN2A1,2.8762395,0.31852466,0.004024442772394957,0.023426145956827068
CPSF7,2.8752608,0.34170324,0.004036937098922466,0.023488741817921873
PLCB2,2.8674226,0.4138264,0.004138301232038078,0.024016386461888077
ZNF335,2.8621483,0.45051268,0.004207800153586465,0.024388250632449388
NINJ1,2.8617356,0.32963693,0.00421328174588388,0.024399026956859447
POLR3K,2.8616002,0.4090822,0.0042150842537937725,0.024399026956859447
GTPBP6,2.8578274,0.40050295,0.004265522372463415,0.024656933831239774
AGGF1,2.8577213,0.3777611,0.004266948825016295,0.024656933831239774
GBA,2.8548124,0.54247206,0.004306226307212208,0.024862606573904288
TMEM18,2.852397,0.3649869,0.004339086937713465,0.025030910667194435
PTPN11,2.8522217,0.35014626,0.004341481621213761,0.025034022014973196
G2E3,2.8519402,0.46929124,0.004345327693778834,0.025045496186312605
MAP4K1,2.8515718,0.3064872,0.004350366487604937,0.025055922179475415
XAB2,2.850241,0.38103148,0.0043686107612042595,0.02512602941216073
RIF1,2.8489237,0.297494,0.00438674149400502,0.025219558150238488
CAMK1D,2.8470535,0.32437676,0.004412594528049066,0.02531507965610144
ACADM,2.8470507,0.35092375,0.004412635382332178,0.02531507965610144
DHRS4,2.8459778,0.6160976,0.004427529135069336,0.025389141784738868
OSBPL3,2.84498,0.594484,0.004441420373922117,0.025447169896106635
DCUN1D5,2.8440604,0.35596728,0.004454259081879574,0.025499074158591893
MCM5,2.8437393,0.41825378,0.004458752320454436,0.025503156023692967
QRICH1,2.8433,0.27931154,0.0044649010985174115,0.02552750445859976
CCDC93,2.842603,0.30219656,0.004474676513894053,0.02556976884900238
NANS,2.8416467,0.31614494,0.004488120851954673,0.02562015742063477
PREB,2.8416054,0.32883328,0.004488701707728496,0.02562015742063477
GLCCI1,2.8397117,0.25166923,0.004515432240153894,0.025750941342517535
ATG13,2.8392637,0.45972466,0.0045217770960635575,0.025776230822638604
PIGS,2.8382087,0.37868357,0.004536752826441748,0.025828863243535238
THAP11,2.8355043,0.3899632,0.0045753387071406654,0.026026578910391653
YIF1A,2.8330433,0.37883228,0.004610713104738138,0.026183649798919063
CORO1B,2.8279135,0.30201688,0.004685245979409388,0.02656219495805499
SLC16A7,2.8271163,0.26138756,0.004696926949605441,0.026617234494341124
GGA2,2.82677,0.37549183,0.004702009146783814,0.026634848621979013
ACBD6,2.8259225,0.37952742,0.004714465308582381,0.026694200759002126
ARAP1,2.8247762,0.41853547,0.004731366587042524,0.02677866164386106
GNL2,2.8243783,0.36653936,0.0047372448764674245,0.026780450777331065
TIMM50,2.8197744,0.37834844,0.004805741199717969,0.02713132468945379
TBC1D9B,2.8191643,0.4577643,0.004814885438183229,0.027171580601173695
TUBB2A,2.8160932,0.55605364,0.0048611553963950754,0.02740976588531498
YIPF5,2.814991,0.28638148,0.004877860704153256,0.027469899799619075
DYM,2.8149865,0.38558564,0.00487792780848494,0.027469899799619075
CLN3,2.8123736,0.3110467,0.004917732874255372,0.027670963166108314
BOP1,2.8109324,0.6020408,0.004939815155469244,0.027783628967380788
GMEB1,2.8106303,0.46597993,0.0049444552082116506,0.027798139218499916
RAVER1,2.8090816,0.8176155,0.00496830593360471,0.027908972507130873
RWDD4,2.8062227,0.37481272,0.0050126044988608376,0.028122691269492427
ABCB1,2.8060193,0.26244965,0.005015769198416257,0.028128750537917937
MED19,2.805645,0.35139006,0.005021598803201369,0.02814974351956629
CLK4,2.801504,0.26309416,0.0050865016586916344,0.0284780775438698
MAML1,2.8013287,0.50967467,0.005089266874714504,0.028481741161560683
VHL,2.8007715,0.27028093,0.0050980595179001414,0.028519119848684334
TUBGCP2,2.799401,0.2807989,0.005119750689355997,0.028628593473468904
WDR37,2.7981868,0.30232745,0.005139039191437637,0.02872454673159405
KDM4C,2.7977755,0.3093712,0.005145584996369774,0.028749224992139694
MED29,2.796968,0.25823504,0.005158463928566358,0.028785423402872563
KIAA0232,2.7966542,0.38013873,0.005163477647527904,0.028801489829720552
CHMP6,2.7955194,0.3417972,0.005181639113975887,0.028866992801352867
CDK9,2.7949255,0.3438399,0.005191167393812105,0.028908139349858333
CCDC130,2.7944806,0.31910726,0.005198318067001803,0.028936017193917214
RCE1,2.7935772,0.3747776,0.005212859885982688,0.028993041402128772
GFM1,2.79344,0.3931416,0.005215069275469778,0.028993378547142037
C6orf136,2.7930775,0.6002633,0.005220917546406118,0.02901393758387881
TYW3,2.7899137,0.37894455,0.005272211236478298,0.02928692721852683
DPP8,2.7872624,0.27587968,0.005315540944534815,0.029491198176236945
PFDN6,2.7859893,0.25495052,0.00533646487096845,0.029582958300730194
BAG3,2.7817392,0.62132156,0.005406847784951523,0.029940260903441984
NR2C2,2.7815623,0.47991762,0.005409794418038357,0.029940260903441984
CENPN,2.780846,0.80420357,0.005421743114307033,0.02999196614547026
RPP30,2.780603,0.41194403,0.005425805184991693,0.02999196614547026
SLC25A33,2.7793753,0.3349251,0.005446354466967754,0.030093227200162123
TCERG1,2.7772136,0.28025916,0.005482714779975466,0.030269341459168972
TSR3,2.7770426,0.31100723,0.005485599223315101,0.030272879476560596
PTS,2.7763028,0.29761583,0.005498097696629872,0.030329448986356037
DUSP12,2.7730827,0.28773707,0.005552798353760123,0.0306061716451329
SYVN1,2.772579,0.5814222,0.005561404505015764,0.030641090643600533
GOLM1,2.7722325,0.55528444,0.00556732506321919,0.030661190644088378
BAG2,2.7715075,0.6169834,0.005579738866521627,0.03071702020643668
SLC35B1,2.7664232,0.28407797,0.005667490791077425,0.031149268123832053
TMX3,2.76604,0.32886308,0.005674154154813946,0.031173193001182646
LSM12,2.763037,0.29478323,0.005726629945225059,0.031435890093947
DEDD,2.760446,0.5136961,0.005772247275863538,0.03163482229619282
HES6,2.7578332,0.3043067,0.005818585442477729,0.031839780243534545
ALG2,2.7578053,0.45899174,0.005819083827210864,0.031839780243534545
AXIN1,2.7560194,0.33588126,0.005850955166973793,0.032001190947700604
IKBKG,2.754802,0.2535874,0.005872766138747187,0.03209446476715909
RABL6,2.7517927,0.25511453,0.005927001116145358,0.032351547758960084
MCM6,2.750904,0.63045156,0.005943102738549249,0.032426318338554395
KIF21A,2.7500892,0.3236159,0.0059579038753049245,0.032493935727360285
DNASE2,2.749569,0.25780663,0.005967369339829268,0.032532409899925785
FAM53B,2.748427,0.2920952,0.00598819800737018,0.032632776944041125
KPNA1,2.747721,0.26730248,0.006001104200046296,0.03268990673040964
CDIP1,2.7464538,0.29259264,0.0060243389769077385,0.03280323075682652
UTS2,2.7460763,0.42489624,0.006031271011916847,0.03282772882767004
DPH3,2.74461,0.27352303,0.006058282176506329,0.032929462796917254
CRCP,2.7445748,0.2736107,0.0060589350458890275,0.032929462796917254
GNG10,2.7426796,0.7277661,0.006094010781916803,0.03306252009666402
MRPS18A,2.7424572,0.3750444,0.0060981412925958135,0.03307163201808493
SLC35B2,2.7413223,0.459258,0.006119243401951783,0.033159418161660806
ACOT2,2.7406976,0.6927171,0.006130891321337767,0.03320919975865535
DTX3,2.7380612,0.45330086,0.006180258024376967,0.033409543879374365
CD8A,2.736745,0.27696472,0.006205033662151151,0.0335300437338428
CRNKL1,2.7362897,0.30838233,0.0062136274462155,0.03356304048510238
MRPL24,2.7317774,0.3648968,0.006299367573697979,0.03397176925336005
FLT3LG,2.7248423,0.48379746,0.006433219052759829,0.0346520657400752
HMG20B,2.7238064,0.27089396,0.006453432484783569,0.03474707283207689
POLD2,2.7234204,0.5297331,0.006460980401254471,0.03477383667894957
SLC39A1,2.7209017,0.3657803,0.006510409872880584,0.0349979921971226
YIF1B,2.7175064,0.4021597,0.006577586902626597,0.03531690412938347
ISOC1,2.7171278,0.3013844,0.00658511868590773,0.035343280202447494
MEF2D,2.7163703,0.28033906,0.00660020552339326,0.035396094247672996
CHERP,2.7161832,0.4504879,0.006603937990313761,0.035402040247637497
ALG3,2.7149615,0.53952855,0.006628348553946654,0.03551878754503662
VAMP7,2.7134068,0.38128993,0.006659531173873281,0.03564420960765864
RRM1,2.7133994,0.4179945,0.006659679272282475,0.03564420960765864
ASXL1,2.7129278,0.27025697,0.006669163731572961,0.03568081928236081
TMEM167B,2.712051,0.30436903,0.0066868311847444704,0.03576116257461638
EIF5A2,2.7108102,0.47724897,0.006711904758611077,0.03588103443262253
VPS16,2.7105846,0.2612591,0.006716469946099553,0.03588195337518448
MRPL3,2.7093556,0.27520794,0.0067414038019444735,0.035981709453970244
ATP6V1B2,2.705617,0.28958717,0.006817764039516283,0.03629877729111373
MRPS22,2.7025282,0.38866934,0.006881436126108639,0.03659882445785726
TTC13,2.701896,0.38628587,0.006894533921692482,0.03665403711796559
JAGN1,2.7005932,0.27446222,0.006921593965531242,0.03678340581997363
ZNF511,2.7004,0.32307494,0.006925612101114881,0.036790269322969714
KRI1,2.7000613,0.3915424,0.006932671912278798,0.036798797054436595
TMEM216,2.699267,0.5544835,0.006949241758611568,0.03686950508121522
KLRC2,2.6977668,0.27449507,0.006980634011411883,0.036976765538271776
IL10RB,2.6967144,0.33443946,0.007002727691984968,0.03704426920651636
FH,2.6966717,0.57746524,0.0070036263800358125,0.03704426920651636
TFIP11,2.6957316,0.3692411,0.007023423740124206,0.03713442653820373
DYNC1LI1,2.693412,0.262855,0.007072480601454926,0.03734989462052106
STK25,2.6932042,0.28663376,0.007076890128233173,0.03735855966363466
WDR61,2.6919944,0.2741526,0.007102614524729789,0.03747969408767268
PRKAG1,2.6860304,0.25165147,0.007230650127240304,0.038066001625771916
CTNNA1,2.684004,0.6190457,0.007274620364511782,0.03825270950052902
PTPMT1,2.680731,0.3769804,0.007346151251764622,0.03857432817730102
CKAP5,2.6806824,0.5432092,0.0073472188109140755,0.03857432817730102
MAPKAP1,2.6800356,0.3261743,0.007361433829923655,0.03860729606674655
GDE1,2.6797776,0.3445477,0.007367107283825695,0.03861863969722615
YLPM1,2.6791544,0.36541438,0.007380837035235091,0.038660572250165795
SRPK1,2.6776688,0.29831356,0.007413647304237631,0.038802305304917906
UBA5,2.6771104,0.46402204,0.007426017507218198,0.038851979148854264
SUSD1,2.6754155,0.4246841,0.007463665815810833,0.039018691535348926
TAF1B,2.6726525,0.49865153,0.007525416104869042,0.0393018773614964
DDAH2,2.672601,0.25006396,0.007526573119551374,0.0393018773614964
GFER,2.6716282,0.31538132,0.007548420994734844,0.03937250046976403
GOLT1B,2.671624,0.25726295,0.007548520432942706,0.03937250046976403
PDHA1,2.6716092,0.26058373,0.007548851902118101,0.03937250046976403
ZFP90,2.6707587,0.5515127,0.0075679997884654645,0.0394571179079461
CNP,2.6698864,0.40731648,0.007587690700045423,0.03954450004469405
KCTD20,2.6697361,0.34517714,0.007591088025696856,0.03954693078406474
POLR1C,2.6686294,0.6132076,0.007616143679998846,0.039662148465543966
FBXO21,2.668233,0.29309383,0.007625136358734141,0.03969365929336411
CLSTN3,2.667651,0.33851022,0.007638358471444111,0.039731831478487044
SERTAD2,2.667449,0.3640884,0.007642949166595653,0.03974039040650294
YDJC,2.6625519,0.28120226,0.0077550588160947,0.04022012117160978
SPRYD3,2.6625078,0.505343,0.007756077617173989,0.04022012117160978
ST3GAL5,2.656641,0.3096943,0.007892341149241061,0.04083257635226596
TMEM222,2.6542037,0.34895357,0.00794958276399724,0.04108147079073718
MFSD11,2.6535065,0.3466952,0.007966020567405327,0.04112096750727063
MAN2B1,2.6535037,0.5947387,0.007966090136435068,0.04112096750727063
DUSP14,2.6528935,0.56002975,0.007980502644042905,0.0411781729162795
NADSYN1,2.6510956,0.2602158,0.008023110173402436,0.04136638348097787
RC3H2,2.6503294,0.31373698,0.008041332585390512,0.04144449983753789
EXOSC3,2.648144,0.3072639,0.008093505207705827,0.04167591091899801
ST8SIA4,2.6473453,0.25577343,0.008112648498039443,0.041732354626018375
EDRF1,2.644059,0.41319466,0.008191838623966967,0.04201780378828605
AKAP8L,2.6440089,0.2609333,0.008193051342694775,0.04201780378828605
AVPI1,2.6424792,0.40800112,0.008230152346074457,0.0421760142824089
DUS3L,2.6416142,0.5017814,0.008251199841154066,0.04225177967995894
TXNDC11,2.6408243,0.37907124,0.008270460733162857,0.042318288461344875
PARN,2.6405663,0.44084403,0.008276757976423422,0.042334456169780606
BCAP29,2.6396306,0.25312132,0.008299644015258569,0.042414724830044215
ZGPAT,2.638048,0.78424394,0.008338480941156428,0.04255337493911637
AGPAT1,2.6370766,0.4912308,0.008362391452453826,0.04265926195385992
LSG1,2.6357284,0.46272728,0.008395692112556781,0.04280365574370339
NPAT,2.6352155,0.32058048,0.00840838838325706,0.04284531135018411
FAM110A,2.6344905,0.4260285,0.008426367584677042,0.042904519932093335
SLC39A8,2.6331022,0.49098715,0.008460887140332884,0.04303156810573374
ADSL,2.6293812,0.3707626,0.008554040301715733,0.0434705731910501
ITPK1,2.6290128,0.39144254,0.008563313091366721,0.0434705731910501
SLC52A2,2.6278913,0.26945817,0.00859159480107108,0.04356497130809924
KIFAP3,2.622427,0.27614152,0.008730596577127868,0.04421994730299787
IL17RA,2.6200368,0.4732903,0.008792029765385978,0.04449769603314066
CASC3,2.6189034,0.26502725,0.00882129034823929,0.04461232034062697
MRPL49,2.6152208,0.33715567,0.008916979408120642,0.04502874369527388
MCM3AP,2.6140463,0.34956923,0.008947691689071367,0.045166930026427216
SLC30A5,2.6138902,0.33851707,0.008951783493867327,0.04517068611920413
ERAP1,2.6114113,0.25784415,0.009016935969316348,0.04546543984827559
NMRAL1,2.6085775,0.2718762,0.009091942116244308,0.04579230122227863
ITFG2,2.607459,0.37070554,0.00912169970967605,0.045925035142783184
OGDH,2.6067502,0.4462748,0.00914060292651601,0.04600304188268575
LEPROT,2.6030586,0.28409645,0.009239615386993376,0.04646669042739532
TOPBP1,2.5980835,0.3650709,0.009374568807890647,0.04705768486788262
SNAP29,2.595534,0.2514194,0.009444403583516977,0.04739060526306975
TIMM10B,2.5922625,0.2582164,0.00953469773060288,0.047803269694367184
NDRG3,2.5921698,0.39353687,0.00953727132715011,0.047803269694367184
NME4,2.591586,0.621124,0.009553462408651606,0.0478488746399169
PSMD10,2.5910866,0.514762,0.009567342422919307,0.04789084299042734
COMMD9,2.5910292,0.33701277,0.009568940391476478,0.04789084299042734
LETMD1,2.5854394,0.26552343,0.009725494777546253,0.04863828800349577
GNS,2.5852745,0.3189385,0.009730152028982801,0.04864354995445162
TM7SF3,2.5850549,0.26388076,0.009736350917927922,0.048656512198370916
MRPS35,2.5826778,0.28371885,0.009803682651295257,0.04895673205548738
UROD,2.5815682,0.34829015,0.009835257087313512,0.049078078357663174
TBC1D25,2.580821,0.49314514,0.009856567381688199,0.04916623426289052
LGALS9,2.5803583,0.35538572,0.009869786094271452,0.049195797476913446
PRPF3,2.5786371,0.39517814,0.009919095095420815,0.04942331983844648
RELT,2.578503,0.55671734,0.009922946006608155,0.04942425635554221
KIF13B,2.5776763,0.2520236,0.009946715667535239,0.04950282964399626
SCO2,2.576313,0.66379595,0.00998601884482059,0.04964677681398828
ERCC5,2.5749898,0.27869555,0.010024307065882102,0.04980043270984801
VAV1,2.5740201,0.2549431,0.010052445301107297,0.0499218419020393
C1QB,-2.6155095,-0.71250194,0.008909441015788708,0.045007520638725956
SCGB3A1,-2.6290643,-0.608233,0.008562014360045965,0.0434705731910501
APOE,-2.8816729,-0.6437406,0.003955701835081091,0.023095752860557837
LYZ,-3.5421524,-0.69438714,0.0003968762622701078,0.0033108754135955805
PIP4K2A,-3.6940062,-0.26441088,0.00022074840398844352,0.0020030653766079814
APOC1,-3.712399,-0.7549477,0.00020530396563976365,0.0018755358215147805
CD2,-4.114084,-0.34730807,3.887206241695757e-05,0.00044705358895728186
HLA-DRA,-4.1698456,-0.39711687,3.0480606279226004e-05,0.0003604512011617848
CCL3,-6.0351605,-0.46022445,1.5880478138122574e-09,5.870555931991449e-08
C1orf56,-6.0359917,-0.6522263,1.5798943855769707e-09,5.856460149612655e-08
KLRF1,-12.9098625,-0.26428834,3.9600697053874643e-38,3.8166586096280753e-35
